fitness,time,num_iter,num_ants,alpha,beta,Q
1.0519078071447967,1.4751019477844238,10,1,0.1,0.8,2.6
1.0454935231010987,46.97556495666504,80,25,1.0,1.0,2.2
1.0662935282528085,1.2422339916229248,10,1,0.1,0.8,2.6
1.0622089980643672,1.2452497482299805,10,1,0.1,0.8,2.6
1.0609731182427105,5.485867977142334,10,29,0.4,0.5,3.4000000000000004
1.0479887477046474,4.0725109577178955,10,15,0.2,2.9000000000000004,3.4000000000000004
1.0506493836445667,1.447152853012085,10,1,0.1,0.8,2.7
1.082016905884708,1.29610276222229,10,1,0.1,0.8,2.7
1.0693130117302472,3.397707939147949,10,15,0.2,2.9000000000000004,3.4000000000000004
1.061680641158363,1.302319049835205,10,1,0.1,0.8,2.7
1.0542905952844075,1.3334059715270996,10,1,0.1,0.8,2.8000000000000003
1.0627683184786563,24.26357412338257,45,27,0.7000000000000001,0.7000000000000001,2.6
1.0838352894074512,1.1023569107055664,10,1,0.1,0.8,2.8000000000000003
1.0479638819481996,6.554564714431763,10,29,0.4,0.5,3.5000000000000004
1.0579455783245693,3.329486846923828,10,15,0.2,2.9000000000000004,3.4000000000000004
1.0463422021798618,15.956585884094238,45,13,0.5,3.0000000000000004,3.9000000000000004
1.0659897665128673,1.1935491561889648,10,1,0.1,0.8,2.8000000000000003
1.0475044060138372,24.666415214538574,80,11,0.8,3.3000000000000003,3.0000000000000004
1.0518180741976153,1.336977243423462,10,1,0.1,0.8,2.9000000000000004
1.087833997822154,1.3647499084472656,10,1,0.1,0.8,2.9000000000000004
1.047656843912061,3.9289588928222656,10,15,0.2,2.9000000000000004,3.5000000000000004
1.0689423492228902,1.038804054260254,10,1,0.1,0.8,2.9000000000000004
1.072403148146197,6.055314064025879,10,29,0.4,0.5,3.5000000000000004
1.0546279046762217,1.391066074371338,10,1,0.1,0.8,3.0000000000000004
1.045550822452913,31.586502075195312,115,9,1.1,3.6,2.9000000000000004
1.0955512819479882,1.0856709480285645,10,1,0.1,0.8,3.0000000000000004
1.0663455883127644,3.281064987182617,10,15,0.2,2.9000000000000004,3.5000000000000004
1.066002564084985,1.180375099182129,10,1,0.1,0.8,3.0000000000000004
1.0543814093514343,1.5022997856140137,10,1,0.1,0.8,3.1
1.0778855682696413,1.2552199363708496,10,1,0.1,0.8,3.1
1.0565542994129113,3.3897252082824707,10,15,0.2,2.9000000000000004,3.5000000000000004
1.0608250320510624,5.333130121231079,10,29,0.4,0.5,3.5000000000000004
1.0652859000463912,1.0701837539672852,10,1,0.1,0.8,3.1
1.0541878888990794,1.4451611042022705,10,1,0.1,0.8,3.2
1.0578709542670965,13.60927700996399,45,13,0.5,3.0000000000000004,3.9000000000000004
1.0962045117479102,1.4863381385803223,10,1,0.1,0.8,3.2
1.048084967370902,4.252211809158325,10,15,0.2,2.9000000000000004,3.6
1.0685346551397106,1.116225004196167,10,1,0.1,0.8,3.2
1.0472243959738377,6.0303449630737305,10,29,0.4,0.5,3.6
1.05444087094294,1.538743257522583,10,1,0.1,0.8,3.3000000000000003
1.0803385887137509,1.2928168773651123,10,1,0.1,0.8,3.3000000000000003
1.0714524322893846,3.6530749797821045,10,15,0.2,2.9000000000000004,3.6
1.0669605537692277,1.1226541996002197,10,1,0.1,0.8,3.3000000000000003
1.058250891830807,22.361963033676147,45,27,0.7000000000000001,0.7000000000000001,2.6
1.0557392958774559,1.4647669792175293,10,1,0.1,0.8,3.4000000000000004
1.0600571777239975,3.544605255126953,10,15,0.2,2.9000000000000004,3.6
1.0866527302712514,1.2306721210479736,10,1,0.1,0.8,3.4000000000000004
1.0708066396408848,5.96649694442749,10,29,0.4,0.5,3.6
1.0687321033952415,1.1649959087371826,10,1,0.1,0.8,3.4000000000000004
1.0621857416172458,22.37462878227234,80,11,0.8,3.3000000000000003,3.0000000000000004
1.0529197353202393,1.352536916732788,10,1,0.1,0.8,3.5000000000000004
1.0862523636196864,1.1446709632873535,10,1,0.1,0.8,3.5000000000000004
1.0547187619263088,12.582676887512207,45,13,0.5,3.0000000000000004,3.9000000000000004
1.048313083658315,4.265650749206543,10,15,0.2,2.9000000000000004,3.7
1.0652804153726265,1.1774170398712158,10,1,0.1,0.8,3.5000000000000004
1.0583258490389251,5.113451719284058,10,29,0.4,0.5,3.6
1.054113291629736,1.4389288425445557,10,1,0.1,0.8,3.6
1.0809583513322727,1.2544581890106201,10,1,0.1,0.8,3.6
1.06877505777737,3.782320022583008,10,15,0.2,2.9000000000000004,3.7
1.0608487989707096,1.0989751815795898,10,1,0.1,0.8,3.6
1.0581548055463796,40.82304883003235,80,25,1.0,1.0,2.2
1.0531143368924398,1.3642292022705078,10,1,0.1,0.8,3.7
1.0612564930538892,3.2245969772338867,10,15,0.2,2.9000000000000004,3.7
1.0837100973585096,1.134812831878662,10,1,0.1,0.8,3.7
1.0494039335824834,6.3030149936676025,10,29,0.4,0.5,3.7
1.0692641167504222,1.1473228931427002,10,1,0.1,0.8,3.7
1.0647255288279482,28.50258779525757,115,9,1.1,3.6,2.9000000000000004
1.0524083656332903,1.326589822769165,10,1,0.1,0.8,3.8000000000000003
1.0937403355766675,1.2276380062103271,10,1,0.1,0.8,3.8000000000000003
1.048859049180322,4.117645978927612,10,15,0.2,2.9000000000000004,3.8000000000000003
1.0683426915579444,1.0641510486602783,10,1,0.1,0.8,3.8000000000000003
1.0543522191156043,1.4224817752838135,10,1,0.1,0.8,3.9000000000000004
1.0669194884975157,5.797322988510132,10,29,0.4,0.5,3.7
1.08620898023639,1.2812762260437012,10,1,0.1,0.8,3.9000000000000004
1.0701955536990222,3.7099947929382324,10,15,0.2,2.9000000000000004,3.8000000000000003
1.0462676049105184,15.510387897491455,45,13,0.5,3.0000000000000004,4.0
1.0687759807853596,1.0933711528778076,10,1,0.1,0.8,3.9000000000000004
1.0565908639046764,19.437601804733276,80,11,0.8,3.3000000000000003,3.0000000000000004
1.0556906454844057,1.5768530368804932,10,1,0.1,0.8,4.0
1.0581119467621,3.2137231826782227,10,15,0.2,2.9000000000000004,3.8000000000000003
1.107366436507489,1.2736361026763916,10,1,0.1,0.8,4.0
1.0555524323385506,5.4435060024261475,10,29,0.4,0.5,3.7
1.067562039658762,1.0834689140319824,10,1,0.1,0.8,4.0
1.0524732328240238,1.3724780082702637,10,1,0.1,0.8,4.1
1.0464978834376224,27.830501794815063,45,27,0.7000000000000001,0.7000000000000001,2.7
1.0491585193775417,4.03402304649353,10,15,0.2,2.9000000000000004,3.9000000000000004
1.0846893222957743,1.2746591567993164,10,1,0.1,0.8,4.1
1.0616367637682451,1.1593389511108398,10,1,0.1,0.8,4.1
1.0546484459532874,1.3521337509155273,10,1,0.1,0.8,4.2
1.047899014757466,6.544919729232788,10,29,0.4,0.5,3.8000000000000003
1.0636322675688759,3.5327539443969727,10,15,0.2,2.9000000000000004,3.9000000000000004
1.1016460275385322,1.3506419658660889,10,1,0.1,0.8,4.2
1.0657118763754534,1.0557241439819336,10,1,0.1,0.8,4.2
1.0528927073241003,1.2914650440216064,10,1,0.1,0.8,4.3
1.0587335431221048,3.493577003479004,10,15,0.2,2.9000000000000004,3.9000000000000004
1.0638752145153363,13.87253713607788,45,13,0.5,3.0000000000000004,4.0
1.1070974595310503,1.2953011989593506,10,1,0.1,0.8,4.3
1.0644961070242673,1.1053850650787354,10,1,0.1,0.8,4.3
1.0698683190364426,6.018938064575195,10,29,0.4,0.5,3.8000000000000003
1.056336074032204,1.441403865814209,10,1,0.1,0.8,4.3999999999999995
1.0503639680053394,4.368046760559082,10,15,0.2,2.9000000000000004,4.0
1.083007286549106,1.4479491710662842,10,1,0.1,0.8,4.3999999999999995
1.0560789610199666,25.24275493621826,115,9,1.1,3.6,2.9000000000000004
1.0666241604449898,1.178940773010254,10,1,0.1,0.8,4.3999999999999995
1.0511856190879636,1.3734979629516602,10,1,0.1,0.8,4.5
1.0586896657319869,5.278090953826904,10,29,0.4,0.5,3.8000000000000003
1.0678317790719798,3.610030174255371,10,15,0.2,2.9000000000000004,4.0
1.0900577060974106,1.260969877243042,10,1,0.1,0.8,4.5
1.0671945665165237,1.2176430225372314,10,1,0.1,0.8,4.5
1.0543338400782298,1.348771095275879,10,1,0.1,0.8,4.6
1.0583313337126898,3.3778553009033203,10,15,0.2,2.9000000000000004,4.0
1.0863763161433908,1.1347839832305908,10,1,0.1,0.8,4.6
1.0550405294538407,37.118799924850464,80,25,1.0,1.0,2.2
1.0628013428309602,0.9617462158203125,10,1,0.1,0.8,4.6
1.0559327030529064,13.002276182174683,45,13,0.5,3.0000000000000004,4.0
1.047194124618162,25.39378809928894,80,11,0.8,3.3000000000000003,3.1
1.0465195058345336,6.458105087280273,10,29,0.4,0.5,3.9000000000000004
1.055856056820776,1.4833550453186035,10,1,0.1,0.8,4.7
1.0493520398298966,3.920754909515381,10,15,0.2,2.9000000000000004,4.1
1.106744194838493,1.2488799095153809,10,1,0.1,0.8,4.7
1.0655656184083935,1.1635708808898926,10,1,0.1,0.8,4.7
1.0636508604474315,24.260504007339478,45,27,0.7000000000000001,0.7000000000000001,2.7
1.0550722449327463,1.402228832244873,10,1,0.1,0.8,4.8
1.070986370800256,3.3478808403015137,10,15,0.2,2.9000000000000004,4.1
1.089221026562406,1.231449842453003,10,1,0.1,0.8,4.8
1.0678751624552765,5.879515886306763,10,29,0.4,0.5,3.9000000000000004
1.0670848730412288,1.0921998023986816,10,1,0.1,0.8,4.8
1.0565835510063233,3.2839019298553467,10,15,0.2,2.9000000000000004,4.1
1.0557641616339035,1.4098939895629883,10,1,0.1,0.8,4.9
1.0824296677886436,1.1937339305877686,10,1,0.1,0.8,4.9
1.0653882806233332,1.173149824142456,10,1,0.1,0.8,4.9
1.054155668753128,5.141855955123901,10,29,0.4,0.5,3.9000000000000004
1.054771693615681,1.391946792602539,10,1,0.1,0.9,0.1
1.0480979408090487,3.995244026184082,10,15,0.2,2.9000000000000004,4.2
1.0785400375948004,1.4768610000610352,10,1,0.1,0.9,0.1
1.0675748372308795,1.1335887908935547,10,1,0.1,0.9,0.1
1.0476557627922154,16.313633918762207,45,13,0.5,3.0000000000000004,4.1
1.0672368069581988,3.6191391944885254,10,15,0.2,2.9000000000000004,4.2
1.0540916692328248,1.523179054260254,10,1,0.1,0.9,0.2
1.095883474711516,1.323207139968872,10,1,0.1,0.9,0.2
1.0492428467254953,6.353867053985596,10,29,0.4,0.5,4.0
1.0637063140021437,1.080592155456543,10,1,0.1,0.9,0.2
1.058104633863747,3.3232269287109375,10,15,0.2,2.9000000000000004,4.2
1.0554928005526685,1.4133598804473877,10,1,0.1,0.9,0.30000000000000004
1.0916133102699004,1.319962739944458,10,1,0.1,0.9,0.30000000000000004
1.0472460183707488,31.390881061553955,115,9,1.1,3.6,3.0000000000000004
1.0569809751468993,22.965630054473877,80,11,0.8,3.3000000000000003,3.1
1.0602326872844694,1.1331360340118408,10,1,0.1,0.9,0.30000000000000004
1.0470200643230272,3.8250529766082764,10,15,0.2,2.9000000000000004,4.3
1.0676024669031268,5.800814867019653,10,29,0.4,0.5,4.0
1.0542646484081142,1.5865931510925293,10,1,0.1,0.9,0.4
1.0569565088223263,21.993183135986328,45,27,0.7000000000000001,0.7000000000000001,2.7
1.0863602023153092,1.323706865310669,10,1,0.1,0.9,0.4
1.0610676898534324,3.3222179412841797,10,15,0.2,2.9000000000000004,4.3
1.0654029064200392,1.2795321941375732,10,1,0.1,0.9,0.4
1.0548343985667235,1.4365062713623047,10,1,0.1,0.9,0.5
1.0603716323531764,5.414063215255737,10,29,0.4,0.5,4.0
1.0607153385757673,3.2650351524353027,10,15,0.2,2.9000000000000004,4.3
1.0760845381002169,1.5302457809448242,10,1,0.1,0.9,0.5
1.0595343971352094,14.15156078338623,45,13,0.5,3.0000000000000004,4.1
1.059144893654461,1.127516746520996,10,1,0.1,0.9,0.5
1.0522224130198543,1.3242719173431396,10,1,0.1,0.9,0.6
1.0635603751051272,1.2737550735473633,10,1,0.1,0.9,0.6
1.0503455889679647,4.140326976776123,10,15,0.2,2.9000000000000004,4.3999999999999995
1.0626532566393119,1.090609073638916,10,1,0.1,0.9,0.6
1.0479930721840296,6.483798027038574,10,29,0.4,0.5,4.1
1.0519629442569203,1.3274621963500977,10,1,0.1,0.9,0.7000000000000001
1.0712441920495612,1.2476260662078857,10,1,0.1,0.9,0.7000000000000001
1.06768923366972,3.521263837814331,10,15,0.2,2.9000000000000004,4.3999999999999995
1.0636350132432018,1.1584980487823486,10,1,0.1,0.9,0.7000000000000001
1.0577750445466423,1.4392950534820557,10,1,0.1,0.9,0.8
1.0570442636025623,3.264004945755005,10,15,0.2,2.9000000000000004,4.3999999999999995
1.1013696134106714,1.3257746696472168,10,1,0.1,0.9,0.8
1.0689448727348452,5.497299909591675,10,29,0.4,0.5,4.1
1.066572970156519,1.1302318572998047,10,1,0.1,0.9,0.8
1.0559765804430246,20.179896116256714,80,11,0.8,3.3000000000000003,3.1
1.0597207843997596,13.239748239517212,45,13,0.5,3.0000000000000004,4.1
1.0539013921400064,1.4463889598846436,10,1,0.1,0.9,0.9
1.0464416652056534,4.10861611366272,10,15,0.2,2.9000000000000004,4.5
1.0473833205911347,45.595162868499756,80,25,1.0,1.0,2.3000000000000003
1.1001201719717313,1.3248012065887451,10,1,0.1,0.9,0.9
1.0641158363099115,1.1918089389801025,10,1,0.1,0.9,0.9
1.059005948585754,5.146542072296143,10,29,0.4,0.5,4.1
1.0547316921813954,1.4182887077331543,10,1,0.1,0.9,1.0
1.0688457107158815,3.703115940093994,10,15,0.2,2.9000000000000004,4.5
1.076344838399996,1.0650081634521484,10,1,0.1,0.9,1.0
1.0617702241631872,1.1178951263427734,10,1,0.1,0.9,1.0
1.0577482412686292,28.06253433227539,115,9,1.1,3.6,3.0000000000000004
1.0515218473599324,1.4010827541351318,10,1,0.1,0.9,1.1
1.0570223249075033,3.149707078933716,10,15,0.2,2.9000000000000004,4.5
1.095970241478109,1.2402081489562988,10,1,0.1,0.9,1.1
1.0488363456635652,6.871412992477417,10,29,0.4,0.5,4.2
1.0467995158745331,28.065088033676147,45,27,0.7000000000000001,0.7000000000000001,2.8000000000000003
1.0654687225052162,1.092883825302124,10,1,0.1,0.9,1.1
1.0557868651506603,1.3302960395812988,10,1,0.1,0.9,1.2000000000000002
1.0485941748181602,3.8847479820251465,10,15,0.2,2.9000000000000004,4.6
1.0851628209363249,1.2910349369049072,10,1,0.1,0.9,1.2000000000000002
1.0654467838101571,1.118285894393921,10,1,0.1,0.9,1.2000000000000002
1.0544246541452567,1.485947847366333,10,1,0.1,0.9,1.3000000000000003
1.065965054064992,3.3999412059783936,10,15,0.2,2.9000000000000004,4.6
1.064465228528169,5.8829121589660645,10,29,0.4,0.5,4.2
1.0468438417882011,15.818016052246094,45,13,0.5,3.0000000000000004,4.2
1.0734951698800326,1.2872340679168701,10,1,0.1,0.9,1.3000000000000003
1.0649933841122712,1.032602310180664,10,1,0.1,0.9,1.3000000000000003
1.0577463018444502,3.6252338886260986,10,15,0.2,2.9000000000000004,4.6
1.0553965808864139,1.426990032196045,10,1,0.1,0.9,1.4000000000000001
1.0864345738295318,1.2563550472259521,10,1,0.1,0.9,1.4000000000000001
1.0598889810618786,5.3305699825286865,10,29,0.4,0.5,4.2
1.066587595953225,1.0917901992797852,10,1,0.1,0.9,1.4000000000000001
1.0458751584065806,4.073515892028809,10,15,0.2,2.9000000000000004,4.7
1.0561533647783046,1.6402161121368408,10,1,0.1,0.9,1.5000000000000002
1.081136842966407,1.2321088314056396,10,1,0.1,0.9,1.5000000000000002
1.0455810938085888,24.926416158676147,80,11,0.8,3.3000000000000003,3.2
1.0662018405651041,1.3258862495422363,10,1,0.1,0.9,1.5000000000000002
1.065424621061641,3.6055421829223633,10,15,0.2,2.9000000000000004,4.7
1.0528721660470348,1.2981069087982178,10,1,0.1,0.9,1.6
1.046907627859089,6.708297967910767,10,29,0.4,0.5,4.3
1.0939436177155426,1.2190299034118652,10,1,0.1,0.9,1.6
1.0650390897269775,1.045173168182373,10,1,0.1,0.9,1.6
1.0607957804576502,3.2366511821746826,10,15,0.2,2.9000000000000004,4.7
1.0594054865105567,14.28702998161316,45,13,0.5,3.0000000000000004,4.2
1.0543003253630174,1.386918067932129,10,1,0.1,0.9,1.7000000000000002
1.0970622632119447,1.267582893371582,10,1,0.1,0.9,1.7000000000000002
1.0566639928882064,25.34571599960327,115,9,1.1,3.6,3.0000000000000004
1.0626166921475468,1.2799937725067139,10,1,0.1,0.9,1.7000000000000002
1.069620413989034,5.899411916732788,10,29,0.4,0.5,4.3
1.0483779508490485,3.9330217838287354,10,15,0.2,2.9000000000000004,4.8
1.0576377423262564,1.418166160583496,10,1,0.1,0.9,1.8000000000000003
1.0621299629815788,24.558955192565918,45,27,0.7000000000000001,0.7000000000000001,2.8000000000000003
1.1106226693052028,1.286872148513794,10,1,0.1,0.9,1.8000000000000003
1.0644083522440315,1.2934479713439941,10,1,0.1,0.9,1.8000000000000003
1.070753340055692,3.482633113861084,10,15,0.2,2.9000000000000004,4.8
1.0544808723772259,1.469907283782959,10,1,0.1,0.9,1.9000000000000001
1.0588651752924587,5.408915996551514,10,29,0.4,0.5,4.3
1.071891224223298,1.2988791465759277,10,1,0.1,0.9,1.9000000000000001
1.0573678593546825,3.2674331665039062,10,15,0.2,2.9000000000000004,4.8
1.0654998023232165,1.1570382118225098,10,1,0.1,0.9,1.9000000000000001
1.058309395017631,12.413342952728271,45,13,0.5,3.0000000000000004,4.2
1.0519910533729047,1.491595983505249,10,1,0.1,0.9,2.0
1.0588737301838649,41.248757123947144,80,25,1.0,1.0,2.3000000000000003
1.0854912951241416,1.390300989151001,10,1,0.1,0.9,2.0
1.0493509587100511,4.15704607963562,10,15,0.2,2.9000000000000004,4.9
1.0647593713649752,1.1301028728485107,10,1,0.1,0.9,2.0
1.0477217111027946,6.340576887130737,10,29,0.4,0.5,4.3999999999999995
1.0494471783763057,1.376173973083496,10,1,0.1,0.9,2.1
1.0613354273046338,22.153630018234253,80,11,0.8,3.3000000000000003,3.2
1.0762444368557955,1.3662428855895996,10,1,0.1,0.9,2.1
1.0695534796262336,3.430833101272583,10,15,0.2,2.9000000000000004,4.9
1.0644248062653257,1.1980221271514893,10,1,0.1,0.9,2.1
1.050034226452444,1.4204182624816895,10,1,0.1,0.9,2.2
1.0681887623402484,5.438904047012329,10,29,0.4,0.5,4.3999999999999995
1.058163137050571,3.096818208694458,10,15,0.2,2.9000000000000004,4.9
1.0933560827531839,1.1173019409179688,10,1,0.1,0.9,2.2
1.0640061428346166,1.286233901977539,10,1,0.1,0.9,2.2
1.0541824832998516,1.4522759914398193,10,1,0.1,0.9,2.3000000000000003
1.0482525409469636,4.263673782348633,10,15,0.2,3.0000000000000004,0.1
1.058340474835631,4.839675188064575,10,29,0.4,0.5,4.3999999999999995
1.0795973526219986,1.4402670860290527,10,1,0.1,0.9,2.3000000000000003
1.0568687540420902,22.148463010787964,45,27,0.7000000000000001,0.7000000000000001,2.8000000000000003
1.0628945822849607,1.254838228225708,10,1,0.1,0.9,2.3000000000000003
1.0461984132404027,15.982893705368042,45,13,0.5,3.0000000000000004,4.3
1.0558776792176872,1.5077378749847412,10,1,0.1,0.9,2.4000000000000004
1.0717412416696157,3.561631202697754,10,15,0.2,3.0000000000000004,0.1
1.0781124013880203,1.2933001518249512,10,1,0.1,0.9,2.4000000000000004
1.0593423419099919,1.0898821353912354,10,1,0.1,0.9,2.4000000000000004
1.0490190549174645,6.4445929527282715,10,29,0.4,0.5,4.5
1.0510569658263422,1.3134160041809082,10,1,0.1,0.9,2.5000000000000004
1.0554208001681966,3.2428932189941406,10,15,0.2,3.0000000000000004,0.1
1.0832415568189073,1.2476000785827637,10,1,0.1,0.9,2.5000000000000004
1.045502172059863,31.611042022705078,115,9,1.1,3.6,3.1
1.0697047188761903,1.211144208908081,10,1,0.1,0.9,2.5000000000000004
1.0531370404091966,1.4123260974884033,10,1,0.1,0.9,2.6
1.0578633082180982,19.97762179374695,80,11,0.8,3.3000000000000003,3.2
1.0484038977253418,4.446328639984131,10,15,0.2,3.0000000000000004,0.2
1.1023426407217507,1.3573529720306396,10,1,0.1,0.9,2.6
1.0726386579412353,6.008190870285034,10,29,0.4,0.5,4.5
1.066521779868048,1.1671960353851318,10,1,0.1,0.9,2.6
1.050766144587887,1.3805019855499268,10,1,0.1,0.9,2.7
1.07098884985073,3.615219831466675,10,15,0.2,3.0000000000000004,0.2
1.10506835671801,1.4784812927246094,10,1,0.1,0.9,2.7
1.0597166073450548,14.168424844741821,45,13,0.5,3.0000000000000004,4.3
1.065951373796514,1.1921448707580566,10,1,0.1,0.9,2.7
1.0596787352342298,5.347703695297241,10,29,0.4,0.5,4.5
1.0584995303748088,3.1472129821777344,10,15,0.2,3.0000000000000004,0.2
1.0563058026765284,1.430530071258545,10,1,0.1,0.9,2.8000000000000003
1.083230401091774,1.1498150825500488,10,1,0.1,0.9,2.8000000000000003
1.062243734331544,1.0019848346710205,10,1,0.1,0.9,2.8000000000000003
1.0558344344238648,1.326545000076294,10,1,0.1,0.9,2.9000000000000004
1.0490147304380824,4.357355117797852,10,15,0.2,3.0000000000000004,0.30000000000000004
1.0776686513531588,1.361588954925537,10,1,0.1,0.9,2.9000000000000004
1.0568541282453843,36.42638063430786,80,25,1.0,1.0,2.3000000000000003
1.046704377328124,6.249286890029907,10,29,0.4,0.5,4.6
1.0652127710628612,0.9469120502471924,10,1,0.1,0.9,2.9000000000000004
1.0559165995321274,1.5004441738128662,10,1,0.1,0.9,3.0000000000000004
1.0629963911222724,3.586170196533203,10,15,0.2,3.0000000000000004,0.30000000000000004
1.0851628209363249,1.522184133529663,10,1,0.1,0.9,3.0000000000000004
1.0634357367630827,1.1462488174438477,10,1,0.1,0.9,3.0000000000000004
1.0451529703497477,27.27729082107544,45,27,0.7000000000000001,0.7000000000000001,2.9000000000000004
1.058009566185158,3.659844160079956,10,15,0.2,3.0000000000000004,0.30000000000000004
1.0527975687776914,1.3897418975830078,10,1,0.1,0.9,3.1
1.065963814539755,5.799803972244263,10,29,0.4,0.5,4.6
1.0562764092754975,13.44222116470337,45,13,0.5,3.0000000000000004,4.3
1.075126385091982,1.2467310428619385,10,1,0.1,0.9,3.1
1.0641834806196768,1.2054128646850586,10,1,0.1,0.9,3.1
1.0474049429880459,4.058635950088501,10,15,0.2,3.0000000000000004,0.4
1.0563620209084974,1.3595612049102783,10,1,0.1,0.9,3.2
1.0995475113122173,1.268744945526123,10,1,0.1,0.9,3.2
1.0575634793856252,5.450690984725952,10,29,0.4,0.5,4.6
1.047184394539552,24.813543796539307,80,11,0.8,3.3000000000000003,3.3000000000000003
1.0667923571071087,1.0776550769805908,10,1,0.1,0.9,3.2
1.0569016455317284,27.963462829589844,115,9,1.1,3.6,3.1
1.0662600610714084,3.466837167739868,10,15,0.2,3.0000000000000004,0.4
1.0569069053106588,1.5154898166656494,10,1,0.1,0.9,3.3000000000000003
1.0931118962814863,1.3369560241699219,10,1,0.1,0.9,3.3000000000000003
1.0648325003485053,1.2092607021331787,10,1,0.1,0.9,3.3000000000000003
1.0604008839465884,3.2218239307403564,10,15,0.2,3.0000000000000004,0.4
1.0473660226736057,1.2551019191741943,10,1,0.1,0.9,3.4000000000000004
1.0504082939190071,6.574290037155151,10,29,0.4,0.5,4.7
1.0720449253526914,1.1614949703216553,10,1,0.1,0.9,3.4000000000000004
1.0632675401009637,1.1233952045440674,10,1,0.1,0.9,3.4000000000000004
1.0498925997526758,4.333437919616699,10,15,0.2,3.0000000000000004,0.5
1.0511121029384658,1.287808895111084,10,1,0.1,0.9,3.5000000000000004
1.087883578831636,1.2007181644439697,10,1,0.1,0.9,3.5000000000000004
1.0479844232252653,15.82375192642212,45,13,0.5,3.0000000000000004,4.3999999999999995
1.0633918593729648,1.0739219188690186,10,1,0.1,0.9,3.5000000000000004
1.065708472340924,5.834949731826782,10,29,0.4,0.5,4.7
1.0655597293124788,3.8286430835723877,10,15,0.2,3.0000000000000004,0.5
1.0544808723772259,1.4019579887390137,10,1,0.1,0.9,3.6
1.0839592419311554,1.2759652137756348,10,1,0.1,0.9,3.6
1.0594940845508167,1.1951680183410645,10,1,0.1,0.9,3.6
1.0593039491936387,3.484462022781372,10,15,0.2,3.0000000000000004,0.5
1.05025909938032,1.1956119537353516,10,1,0.1,0.9,3.7
1.0520203024340524,5.469084978103638,10,29,0.4,0.5,4.7
1.0607280599384823,24.790208101272583,45,27,0.7000000000000001,0.7000000000000001,2.9000000000000004
1.0977687925970594,1.2599380016326904,10,1,0.1,0.9,3.7
1.0591503783282257,1.1354689598083496,10,1,0.1,0.9,3.7
1.0506320857270377,1.2888407707214355,10,1,0.1,0.9,3.8000000000000003
1.047759550297389,3.9429829120635986,10,15,0.2,3.0000000000000004,0.6
1.0630038282736947,21.448298931121826,80,11,0.8,3.3000000000000003,3.3000000000000003
1.0826763333108154,1.2946770191192627,10,1,0.1,0.9,3.8000000000000003
1.066221951035575,1.1332306861877441,10,1,0.1,0.9,3.8000000000000003
1.0692448378422097,3.565753221511841,10,15,0.2,3.0000000000000004,0.6
1.050744522190976,1.489150047302246,10,1,0.1,0.9,3.9000000000000004
1.0490612185914414,6.801027059555054,10,29,0.4,0.5,4.8
1.0613341877793967,14.399651765823364,45,13,0.5,3.0000000000000004,4.3999999999999995
1.1073267716999036,1.2069470882415771,10,1,0.1,0.9,3.9000000000000004
1.0558303224759646,25.260571241378784,115,9,1.1,3.6,3.1
1.0692220675848925,1.144507884979248,10,1,0.1,0.9,3.9000000000000004
1.0571119079123275,3.242867946624756,10,15,0.2,3.0000000000000004,0.6
1.0541738343410871,1.4230561256408691,10,1,0.1,0.9,4.0
1.0812818674191411,1.295069932937622,10,1,0.1,0.9,4.0
1.0665550680778249,5.733375072479248,10,29,0.4,0.5,4.8
1.0680282369287655,1.2020647525787354,10,1,0.1,0.9,4.0
1.0504320785556094,4.120466947555542,10,15,0.2,3.0000000000000004,0.7000000000000001
1.0542516749699673,1.2570948600769043,10,1,0.1,0.9,4.1
1.0451097255559254,44.90265107154846,80,25,1.0,1.0,2.4000000000000004
1.0905907019493393,1.3548240661621094,10,1,0.1,0.9,4.1
1.067342652708172,1.174807071685791,10,1,0.1,0.9,4.1
1.0683375053686937,3.612380266189575,10,15,0.2,3.0000000000000004,0.7000000000000001
1.058984009890695,5.331718921661377,10,29,0.4,0.5,4.8
1.0578582907747502,1.3969159126281738,10,1,0.1,0.9,4.2
1.0710272751330785,1.3032557964324951,10,1,0.1,0.9,4.2
1.0552745422011367,12.59293818473816,45,13,0.5,3.0000000000000004,4.3999999999999995
1.0599182326552905,3.1862289905548096,10,15,0.2,3.0000000000000004,0.7000000000000001
1.0669678666675808,1.1676926612854004,10,1,0.1,0.9,4.2
1.052810542215838,1.3162310123443604,10,1,0.1,0.9,4.3
1.0570150120091502,22.327964067459106,45,27,0.7000000000000001,0.7000000000000001,2.9000000000000004
1.0922888515240892,1.2184820175170898,10,1,0.1,0.9,4.3
1.0651103904859192,1.0106852054595947,10,1,0.1,0.9,4.3
1.0569199443305612,20.219356060028076,80,11,0.8,3.3000000000000003,3.3000000000000003
1.0490114870785456,6.631050109863281,10,29,0.4,0.5,4.9
1.0487714784728317,4.070993900299072,10,15,0.2,3.0000000000000004,0.8
1.048270919984338,1.3410840034484863,10,1,0.1,0.9,4.3999999999999995
1.097673349153807,1.2176949977874756,10,1,0.1,0.9,4.3999999999999995
1.0686644590854764,1.1006238460540771,10,1,0.1,0.9,4.3999999999999995
1.064547037193814,3.870596170425415,10,15,0.2,3.0000000000000004,0.8
1.055547937664792,1.6110548973083496,10,1,0.1,0.9,4.5
1.0699959901358582,5.807480812072754,10,29,0.4,0.5,4.9
